NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
241001,TSG0000094,TSG0000094,bhagawan wala bhidota,bhagawan wala bhidota,4700,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241002,TSG0000095,TSG0000095,bhgawan bai wala 2 bhidota,bhgawan bai wala 2 bhidota,4700,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241003,TSG0000098,TSG0000098,kherod wala bhidota,kherod wala bhidota,4700,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241004,TSG0000103,TSG0000103,mukati wala 1 gardawad,mukati wala 1 gardawad,4250,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241005,TSG0000105,TSG0000105,ayudhya wala1 gardawad,ayudhya wala1 gardawad,4008,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241006,TSG0000106,TSG0000106,ayudhya wala 2 gardawad,ayudhya wala 2 gardawad,4008,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241007,TSG0000111,TSG0000111,jaggu ji khet wala 2 gardawad,jaggu ji khet wala 2 gardawad,4250,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241008,TSG0000121,TSG0000121,antar shing wala gardawad,antar shing wala gardawad,4008,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241009,TSG0000123,TSG0000123,talai wala 2 gardawad,talai wala 2 gardawad,4008,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241010,TSG0000127,TSG0000127,bheru kalu wala gardawad,bheru kalu wala gardawad,4008,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241011,TSG0000131,TSG0000131,geliya aam wala gardawad,geliya aam wala gardawad,4250,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
241012,TSG0000141,TSG0000141,basant farm wala pachalna,basant farm wala pachalna,4008,3,407,True,1,10/14/2020 9:35:38 AM,,,,,,,1
