NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
9404,AFP0000212,AFP0000212,BUS STAND WALA,BUS STAND WALA,1667,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9474,AFP0000196,AFP0000196,TELEPHONE EXCHANGE,TELEPHONE EXCHANGE,7846,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9539,AFP0000307,AFP0000307,GAON WALA,GAON WALA,1667,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9555,AFP0000751,AFP0000751,W/W SCHOOL KE PASS,W/W SCHOOL KE PASS,7846,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9615,AGR0000251,AGR0000251,TOWER KE PAS WALA,TOWER KE PAS WALA,8061,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9620,AGR0000294,AGR0000294,ROAD PE,ROAD PE,2904,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9624,AGR0000317,AGR0000317,NEW COLONY,NEW COLONY,6375,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9626,AGR0000321,AGR0000321,SCHOOL KE PAAS,SCHOOL KE PAAS,6375,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9635,AGR0000366,AGR0000366,gaon wala,gaon wala,2905,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9650,AGR0000939,AGR0000939,KHAL WALA RGGVY YOJNA,KHAL WALA RGGVY YOJNA,3623,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9651,AGR0000943,AGR0000943,TOWER WALA DEPOSIT YOJNA,TOWER WALA DEPOSIT YOJNA,2912,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9683,AFP0000447,AFP0000447,TANKHEDA RASTA,TANKHEDA RASTA,2040,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9685,AFP0000452,AFP0000452,RAMCHAND WALA,RAMCHAND WALA,2040,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9799,AJD0000002,AJD0000002,Anokhi Bhera,Anokhi Bhera,4467,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9802,AJD0000017,AJD0000017,25 KVA ALLAHBAD BANK KE PASS,25 KVA ALLAHBAD BANK KE PASS,4467,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9809,AJD0000057,AJD0000057,63 KVA PHE TANKI WALA,63 KVA PHE TANKI WALA,3586,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9865,AFP0000741,AFP0000741,SCHOOL WALI,SCHOOL WALI,7846,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9946,AFP0000740,AFP0000740,GUDIYANA CHOPATI,GUDIYANA CHOPATI,7846,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
9996,AGR0000325,AGR0000325,SCHOOL KE PAAS WALA,SCHOOL KE PAAS WALA,6375,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10001,AGR0000363,AGR0000363,TOWER WALA,TOWER WALA,6375,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10006,AGR0000429,AGR0000429,WATER WORKS-1,WATER WORKS-1,2904,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10013,AGR0000489,AGR0000489,BAPCHA AGAR DDUGJY WALA,BAPCHA AGAR DDUGJY WALA,2904,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10014,AGR0000933,AGR0000933,AIRTEL WALA DEPOSIT YOJNA,AIRTEL WALA DEPOSIT YOJNA,2904,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10018,AGR0000945,AGR0000945,TOWER WALA,TOWER WALA,3628,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10026,ABCDEFG122,ABCDEFG122,tester,tester,6051,3,476,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10062,AFP0000200,AFP0000200,PULIYA KE PASS,PULIYA KE PASS,1667,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10064,AFP0000204,AFP0000204,PANCHAYAT WALA,PANCHAYAT WALA,1667,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10084,AFP0000765,AFP0000765,COLANY WALA,COLANY WALA,1667,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10145,AJG0000003,AJG0000003,Chunnilal Wala,Chunnilal Wala,4548,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10160,AJG0000070,AJG0000070,DEVLA TOWER WALA,DEVLA TOWER WALA,4539,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10168,AJG0000113,AJG0000113,BASTEND GAON WALA,BASTEND GAON WALA,4545,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10180,AJG0000226,AJG0000226,BHIL POKHAR SCHOOL WALA,BHIL POKHAR SCHOOL WALA,4546,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10248,AFP0000456,AFP0000456,MARU KUAA,MARU KUAA,2040,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10293,AFP0000729,AFP0000729,gaov,gaov,2038,3,267,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10386,AJG0000762,AJG0000762,BHARTI INFRATEL WALA,BHARTI INFRATEL WALA,5856,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10430,AGR0000133,AGR0000133,Petrol Pump Wala,Petrol Pump Wala,2905,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10448,AGR0000247,AGR0000247,KUE KE PAS WALA,KUE KE PAS WALA,8061,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10576,AGR0000370,AGR0000370,sarpanch wala,sarpanch wala,3068,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10621,AGR0001102,AGR0001102,TAHIRA SAIFI MO. HUSSAIN WALA,TAHIRA SAIFI MO. HUSSAIN WALA,6375,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10749,AJD0000096,AJD0000096,63 KVA GOMATGIRI WALA,63 KVA GOMATGIRI WALA,3586,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10753,AJD0000105,AJD0000105,100 KVA HARI SARPANCH WALA,100 KVA HARI SARPANCH WALA,3586,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10788,AJT0000009,AJT0000009,Akshardham Colony,Akshardham Colony,8791,3,459,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10790,AJT0000017,AJT0000017,Aara Machine,Aara Machine,8790,3,459,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10791,AJT0000018,AJT0000018,Aara Machine-I,Aara Machine-I,8790,3,459,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10792,AJT0000029,AJT0000029,CHAMPA BAWDI,CHAMPA BAWDI,8791,3,459,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10793,AJT0000036,AJT0000036,SAKET SCHOOL WALA,SAKET SCHOOL WALA,8790,3,459,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10803,AKD0000009,AKD0000009,AIRTEL TOWER WALA,AIRTEL TOWER WALA,6387,3,129,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10832,AGR0000108,AGR0000108,Microwave Wala,Microwave Wala,2904,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10833,AGR0000113,AGR0000113,Rapadi Marg,Rapadi Marg,6376,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10849,AGR0000267,AGR0000267,NEW COLONY WALA,NEW COLONY WALA,8061,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10861,AGR0000324,AGR0000324,TAOWER KE PAAS WALA,TAOWER KE PAAS WALA,6375,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10935,AGR0000932,AGR0000932,SCHOOL WALA RGGVY YOJNA,SCHOOL WALA RGGVY YOJNA,2904,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10946,AGR0000997,AGR0000997,HIRALAL GANGARAM WALA DL,HIRALAL GANGARAM WALA DL,8064,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10952,AGR0001023,AGR0001023,RAM LAL WALA,RAM LAL WALA,2838,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
10963,AGR0001081,AGR0001081,W.W TALAB KE PASS WALA,W.W TALAB KE PASS WALA,3193,3,75,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11096,AJD0000006,AJD0000006,200 KVA MATAJI MANDIR WALA,200 KVA MATAJI MANDIR WALA,4467,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11098,AJD0000011,AJD0000011,63 KVA NAL JAL WALA (PALKAKRIYA RASTE WALA),63 KVA NAL JAL WALA (PALKAKRIYA RASTE WALA),4467,3,145,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11202,AKD0000279,AKD0000279,SHUJSLPUR ROAD WALA,SHUJSLPUR ROAD WALA,6387,3,129,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11225,AKD0000379,AKD0000379,KRISHNABAI SARAF WALA,KRISHNABAI SARAF WALA,6387,3,129,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11226,AKD0000390,AKD0000390,DEVISINGH MANGILAL,DEVISINGH MANGILAL,3435,3,129,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11281,AJG0000592,AJG0000592,Prakash wala,Prakash wala,8406,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11282,AJG0000593,AJG0000593,Sub station wala,Sub station wala,4547,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11283,AJG0000601,AJG0000601,Barve Maharaj wala,Barve Maharaj wala,5858,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11284,AJG0000608,AJG0000608,Sirali gaon wala,Sirali gaon wala,4547,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11285,AJG0000615,AJG0000615,Nathu Wala,Nathu Wala,4548,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11286,AJG0000617,AJG0000617,INDAR WALA TALAB,INDAR WALA TALAB,4548,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11287,AJG0000622,AJG0000622,Umersingh wala,Umersingh wala,8407,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
11288,AJG0000631,AJG0000631,Sagar bai wala,Sagar bai wala,4683,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
