NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
228873,UNH0000965,UNH0000965,SHYAMLAL WALA,SHYAMLAL WALA,5234,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228874,UNH0000967,UNH0000967,RAMESH WALA,RAMESH WALA,5234,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228875,UNH0000969,UNH0000969,KALA BAI WALA,KALA BAI WALA,5234,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228876,UNH0000970,UNH0000970,RATANLAL WALA,RATANLAL WALA,5234,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228877,UNH0000978,UNH0000978,PASU HOSPITAL WALA,PASU HOSPITAL WALA,8619,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228878,UNH0000980,UNH0000980,UNHEL S/S WALA,UNHEL S/S WALA,8619,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228879,UNH0000987,UNH0000987,NURSARY WALA,NURSARY WALA,6149,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228880,UNH0000989,UNH0000989,PARASNATH JAIN SCHOOL WALA,PARASNATH JAIN SCHOOL WALA,6149,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228881,UNH0000993,UNH0000993,B.K.PETROL PUMP WALA,B.K.PETROL PUMP WALA,6149,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228882,UNH0000999,UNH0000999,BASHANTA BAI WALA,BASHANTA BAI WALA,7967,3,360,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228883,TRR0000166,TRR0000166,BHAVARLAL HIRAJI WALA,BHAVARLAL HIRAJI WALA,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228884,TRR0000167,TRR0000167,Bawdi - II,Bawdi - II,2730,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228885,TRR0000174,TRR0000174,TALAI WALA,TALAI WALA,2730,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228886,TRR0000176,TRR0000176,Mangilal Panda,Mangilal Panda,3047,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228887,TRR0000180,TRR0000180,Rail Pole,Rail Pole,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228888,TRR0000184,TRR0000184,KANYA SHALA WALA,KANYA SHALA WALA,2686,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228889,TRR0000189,TRR0000189,Rasiniyawala,Rasiniyawala,2730,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228890,TRR0000199,TRR0000199,Babrukhedi,Babrukhedi,2590,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228891,TRR0000202,TRR0000202,Nayapura - II,Nayapura - II,2590,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228892,TRR0000214,TRR0000214,Devisingh,Devisingh,2590,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228893,TRR0000215,TRR0000215,Gao School,Gao School,2590,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228894,TRR0000224,TRR0000224,Rasta Dr.,Rasta Dr.,5755,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228895,TRR0000242,TRR0000242,Patel Wala,Patel Wala,7961,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228896,TRR0000245,TRR0000245,Amrapura Road,Amrapura Road,7961,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228897,TRR0000264,TRR0000264,Bad Wala,Bad Wala,7961,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228898,TRR0000265,TRR0000265,Goshala,Goshala,7961,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228899,TRR0000267,TRR0000267,Gaonwala,Gaonwala,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228900,TRR0000277,TRR0000277,PANCHAYAT WALA,PANCHAYAT WALA,2650,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228901,TRR0000288,TRR0000288,HOKAMSINGH WALA,HOKAMSINGH WALA,6155,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228902,TRR0000299,TRR0000299,TALAB WALA,TALAB WALA,6155,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228903,TRR0000300,TRR0000300,PADAT WALA,PADAT WALA,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228904,TRR0000307,TRR0000307,RELIANCE TOWER WALA,RELIANCE TOWER WALA,2650,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228905,TRR0000314,TRR0000314,Shiv Narayan 2,Shiv Narayan 2,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228906,TRR0000325,TRR0000325,BABUSINGH BHURESINGH WALA,BABUSINGH BHURESINGH WALA,6155,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228907,TRR0000327,TRR0000327,Jeetendra Magilal,Jeetendra Magilal,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228908,TRR0000337,TRR0000337,TALAB WALA,TALAB WALA,2650,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228909,TRR0000353,TRR0000353,Prahlad Singh,Prahlad Singh,2114,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228910,TRR0000356,TRR0000356,Mokam Singh,Mokam Singh,2114,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228911,TRR0000366,TRR0000366,KOTESHWER MANDIR WALA,KOTESHWER MANDIR WALA,3047,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228912,TRR0000371,TRR0000371,Harijan Mohalla Godrej,Harijan Mohalla Godrej,3057,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228913,TRR0000379,TRR0000379,TALAB WALA,TALAB WALA,2650,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228914,TRR0000382,TRR0000382,Sunder Bai Anarji,Sunder Bai Anarji,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228915,TRR0000383,TRR0000383,Hemraj Nagu,Hemraj Nagu,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228916,TRR0000397,TRR0000397,badri lal,badri lal,5755,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228917,TRR0000400,TRR0000400,Sankar lal,Sankar lal,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228918,TRR0000404,TRR0000404,lakshman singh,lakshman singh,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228919,TRR0000416,TRR0000416,SORAMBAI BABULAL WALA (TRN Road),SORAMBAI BABULAL WALA (TRN Road),2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228920,TRR0000428,TRR0000428,KAMAL BABULAL WALA,KAMAL BABULAL WALA,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228921,TRR0000441,TRR0000441,KACHARULAL WALA,KACHARULAL WALA,5239,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228922,TRR0000444,TRR0000444,VAKIL WALA,VAKIL WALA,6154,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228923,TRR0000448,TRR0000448,RAJESH WALA,RAJESH WALA,2730,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228924,TRR0000454,TRR0000454,CHOPADA WALA,CHOPADA WALA,3057,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228925,TRR0000464,TRR0000464,DUDH DAIRY WALA,DUDH DAIRY WALA,2413,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228926,TRR0000479,TRR0000479,BAD / NALA WALA,BAD / NALA WALA,3047,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228927,TRR0000492,TRR0000492,RAYSINGH WALA,RAYSINGH WALA,6155,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228928,TRR0000495,TRR0000495,BADRILAL WALA,BADRILAL WALA,6155,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228929,TRR0000499,TRR0000499,LAKSHMINARAYAN WALA,LAKSHMINARAYAN WALA,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228930,TRR0000501,TRR0000501,JAT WALA ll,JAT WALA ll,2730,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228931,TRR0000519,TRR0000519,ROAD WALA,ROAD WALA,2830,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228932,TRR0000524,TRR0000524,SCHOOL WALA,SCHOOL WALA,2830,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228933,TRR0000529,TRR0000529,MOJIRAM/ROAD WALA,MOJIRAM/ROAD WALA,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228934,TRR0000547,TRR0000547,JAGDISH DHULAJI WALA,JAGDISH DHULAJI WALA,6154,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228935,TRR0000561,TRR0000561,DEVAJI WALA,DEVAJI WALA,2638,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228936,TRR0000566,TRR0000566,RADHESHYAM RAMNARAYAN WALA,RADHESHYAM RAMNARAYAN WALA,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228937,TRR0000567,TRR0000567,KRISHNABAI TEJARAM,KRISHNABAI TEJARAM,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228938,TRR0000568,TRR0000568,SUGANBAI RAMNARAYN WALA,SUGANBAI RAMNARAYN WALA,3322,3,363,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228939,TNO0000438,TNO0000438,SUTELI ROAD WALA,SUTELI ROAD WALA,3070,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228940,TNO0000442,TNO0000442,GAON WALA,GAON WALA,2978,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228941,TNO0000445,TNO0000445,AANJANA WALA,AANJANA WALA,2977,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228942,TNO0000446,TNO0000446,PIPLON WALA,PIPLON WALA,2837,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228943,TNO0000448,TNO0000448,ROAD PE,ROAD PE,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228944,TNO0000458,TNO0000458,NALE KE PAS,NALE KE PAS,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228945,TNO0000459,TNO0000459,NALE KE PAS,NALE KE PAS,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228946,TNO0000463,TNO0000463,GAON ME,GAON ME,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228947,TNO0000465,TNO0000465,KHET WALA,KHET WALA,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228948,TNO0000469,TNO0000469,GAON ME,GAON ME,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228949,TNO0000474,TNO0000474,SCHOOL KE SAMNE WALA,SCHOOL KE SAMNE WALA,8064,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228950,TNO0000479,TNO0000479,KHAAL KE PAS,KHAAL KE PAS,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228951,TNO0000480,TNO0000480,GAON ME,GAON ME,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228952,TNO0000484,TNO0000484,TANKI KE PAS,TANKI KE PAS,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228953,TNO0000490,TNO0000490,MANDIR KE PAS,MANDIR KE PAS,2834,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228954,TNO0000498,TNO0000498,NOJANBAI WALA,NOJANBAI WALA,2906,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
228955,TNO0000506,TNO0000506,RAMCHANDRA WALA,RAMCHANDRA WALA,3070,3,79,True,1,10/14/2020 9:35:38 AM,,,,,,,1
