NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
256001,DPD0000425,DPD0000425,maimabai ukhdu,maimabai ukhdu,5117,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256002,DPD0000431,DPD0000431,rameshwer said,rameshwer said,5704,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256003,DPD0000433,DPD0000433,dariyavsingh rupsing,dariyavsingh rupsing,5704,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256004,DPD0000443,DPD0000443,gopal das,gopal das,5702,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256005,DPD0000448,DPD0000448,sakarm badu,sakarm badu,5702,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256006,DPD0000472,DPD0000472,hiraman tukarm,hiraman tukarm,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256007,DPD0000475,DPD0000475,prakash dina,prakash dina,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256008,DPD0000492,DPD0000492,mohan dhirsingh,mohan dhirsingh,5117,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256009,DPD0000495,DPD0000495,ONKAR SHANKAR,ONKAR SHANKAR,5117,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256010,DPD0000500,DPD0000500,Kashinath Sarpanch,Kashinath Sarpanch,5117,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256011,DPD0000506,DPD0000506,dattu said,dattu said,8575,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256012,DPD0000507,DPD0000507,subhash kashinath,subhash kashinath,8575,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256013,DPD0000522,DPD0000522,Natwar seth,Natwar seth,5702,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256014,DPD0000523,DPD0000523,Madhav patal,Madhav patal,5702,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256015,DPD0000533,DPD0000533,sudhakar kashinath,sudhakar kashinath,8575,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256016,DPD0000545,DPD0000545,kailash jayram,kailash jayram,5704,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256017,DPD0000547,DPD0000547,SAJJU SUKHLAL,SAJJU SUKHLAL,5351,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256018,DPD0000550,DPD0000550,bhavsing narsing,bhavsing narsing,5351,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256019,DPD0000551,DPD0000551,Tersing Tebra,Tersing Tebra,5351,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256020,DPD0000554,DPD0000554,sukhmani ramsing,sukhmani ramsing,5351,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256021,DPD0000560,DPD0000560,Lalsing ukhasing,Lalsing ukhasing,5702,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256022,DPD0000564,DPD0000564,relince gio,relince gio,6529,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256023,DPD0000566,DPD0000566,Relince Gio,Relince Gio,5554,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256024,DPD0000580,DPD0000580,MADHAV PATEL,MADHAV PATEL,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256025,DPD0000581,DPD0000581,LALSING KANHAIYASING,LALSING KANHAIYASING,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256026,DPD0000582,DPD0000582,RAJARAM GAMBHIR,RAJARAM GAMBHIR,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256027,DPD0000588,DPD0000588,ESHWAR PRAJAPATI,ESHWAR PRAJAPATI,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256028,DPD0000590,DPD0000590,DAGADU SITARAM,DAGADU SITARAM,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256029,DPD0000593,DPD0000593,ARUN PRAJAPATI,ARUN PRAJAPATI,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256030,DPD0000595,DPD0000595,DHIRAJ CHOUDHARY,DHIRAJ CHOUDHARY,6528,3,215,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256031,DPK0000005,DPK0000005,DPK0000005,,5145,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256032,DPK0000020,DPK0000020,DPK0000020,,2004,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256033,DPK0000027,DPK0000027,DPK0000027,,7875,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256034,DPK0000047,DPK0000047,DPK0000047,,2002,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256035,DPK0000048,DPK0000048,DPK0000048,,2004,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256036,DPK0000062,DPK0000062,DPK0000062,,2002,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256037,DPK0000065,DPK0000065,DPK0000065,,7871,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256038,DPK0000072,DPK0000072,DPK0000072,,2003,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256039,DPK0000073,DPK0000073,DPK0000073,,2003,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256040,DPK0000079,DPK0000079,DPK0000079,,2059,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256041,DPK0000082,DPK0000082,DPK0000082,,2003,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256042,DPK0000088,DPK0000088,DPK0000088,,7871,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256043,DPK0000096,DPK0000096,DPK0000096,,2003,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256044,DPK0000098,DPK0000098,DPK0000098,,5145,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256045,DPK0000101,DPK0000101,DPK0000101,,2059,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256046,DPK0000107,DPK0000107,DPK0000107,,7873,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256047,DPK0000115,DPK0000115,DPK0000115,,1693,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256048,DPK0000116,DPK0000116,DPK0000116,,1693,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256049,DPK0000118,DPK0000118,DPK0000118,,2004,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256050,DPK0000122,DPK0000122,DPK0000122,,2059,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256051,DPK0000128,DPK0000128,DPK0000128,,2225,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
256052,DPK0000142,DPK0000142,DPK0000142,,2225,3,289,True,1,10/14/2020 9:35:38 AM,,,,,,,1
