NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
257001,DYD0000215,DYD0000215,Rail Pole Wala,Rail Pole Wala,1630,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257002,DYD0000220,DYD0000220,Demwala,Demwala,1628,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257003,DYD0000221,DYD0000221,Satyanarayan Patidar,Satyanarayan Patidar,1628,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257004,DYD0000227,DYD0000227,Khajuri Road,Khajuri Road,1628,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257005,DYD0000236,DYD0000236,Bagriwala Gaon Ke Pass,Bagriwala Gaon Ke Pass,1628,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257006,DYD0000238,DYD0000238,Talab 2 St,Talab 2 St,1957,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257007,DYD0000242,DYD0000242,Shivji Mandir Wala,Shivji Mandir Wala,1957,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257008,DYD0000243,DYD0000243,Gaon Wala Nai Dp Ww,Gaon Wala Nai Dp Ww,7823,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257009,DYD0000257,DYD0000257,Kheda Kuwa,Kheda Kuwa,7823,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257010,DYD0000260,DYD0000260,Aramachain Wala,Aramachain Wala,7823,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257011,DYD0000264,DYD0000264,Palkhanda Rasta,Palkhanda Rasta,7823,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257012,DYD0000273,DYD0000273,Lohar wala,Lohar wala,1958,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257013,DYD0000284,DYD0000284,Modsingh wala,Modsingh wala,6550,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257014,DYD0000286,DYD0000286,Shankarsingh wala,Shankarsingh wala,5588,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257015,DYD0000291,DYD0000291,Bhawanisingh wala,Bhawanisingh wala,5724,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257016,DYD0000303,DYD0000303,GAO WALA,GAO WALA,5590,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257017,DYD0000307,DYD0000307,GAO WALA,GAO WALA,2023,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257018,DYD0000322,DYD0000322,GAO WALA,GAO WALA,8593,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257019,DYD0000333,DYD0000333,SCHOOL KE PASS WALA,SCHOOL KE PASS WALA,1631,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257020,DYD0000344,DYD0000344,DYD0000344,,1631,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257021,DYD0000357,DYD0000357,DYD0000357,,2017,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257022,DYD0000360,DYD0000360,DYD0000360,,2017,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257023,DYD0000361,DYD0000361,DYD0000361,,1647,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257024,DYD0000362,DYD0000362,DYD0000362,,2017,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257025,DYD0000371,DYD0000371,DYD0000371,,2018,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257026,DYD0000385,DYD0000385,DYD0000385,,6552,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257027,DYD0000391,DYD0000391,DYD0000391,,2018,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257028,DYD0000395,DYD0000395,DYD0000395,,1957,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257029,DYD0000401,DYD0000401,DYD0000401,,2018,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257030,DYD0000402,DYD0000402,DYD0000402,,1630,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257031,DYD0000409,DYD0000409,LAXMINARAYAN SHARMA WALA,LAXMINARAYAN SHARMA WALA,7830,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257032,DYD0000413,DYD0000413,NALE KE PASS WALA,NALE KE PASS WALA,1958,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257033,DYD0000422,DYD0000422,devisingh wala,devisingh wala,5588,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257034,DYD0000423,DYD0000423,NEPALSINGH WALA,NEPALSINGH WALA,7830,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257035,DYD0000428,DYD0000428,DYD0000428,,7830,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257036,DYD0000429,DYD0000429,DYD0000429,,5588,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257037,DYD0000431,DYD0000431,DYD0000431,,7824,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257038,DYD0000432,DYD0000432,DYD0000432,,1816,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257039,DYD0000437,DYD0000437,suraj singh,suraj singh,6552,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257040,DYD0000442,DYD0000442,RELIANCE TOWAR WALA,RELIANCE TOWAR WALA,8593,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257041,DYD0000448,DYD0000448,HANUMAN MANDEER WALA,HANUMAN MANDEER WALA,1629,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257042,DYD0000451,DYD0000451,NAI ABADI WALA,NAI ABADI WALA,1629,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257043,DYD0000453,DYD0000453,GOAN WALA 2,GOAN WALA 2,5724,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257044,DYD0000456,DYD0000456,ARJUN SINGH WALA,ARJUN SINGH WALA,5724,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257045,DYD0000460,DYD0000460,shankar babaru wala,shankar babaru wala,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257046,DYD0000471,DYD0000471,puralal wala,puralal wala,2203,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257047,DYD0000482,DYD0000482,NARAYAN SINGH WALA,NARAYAN SINGH WALA,5724,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257048,DYD0000490,DYD0000490,KALU SINGH WALA,KALU SINGH WALA,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257049,DYD0000494,DYD0000494,RAGHU SINGH WALA,RAGHU SINGH WALA,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257050,DYD0000495,DYD0000495,PRAHLAD MANTRI WALA,PRAHLAD MANTRI WALA,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257051,DYD0000497,DYD0000497,SHIVLAL WALA,SHIVLAL WALA,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257052,DYD0000523,DYD0000523,PUR SINGH (KAY) WALA,PUR SINGH (KAY) WALA,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257053,DYD0000525,DYD0000525,DYD0000525,,1817,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257054,DYD0000527,DYD0000527,DYD0000527,,1958,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257055,DYD0000531,DYD0000531,DYD0000531,,1957,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257056,DYD0000534,DYD0000534,DYD0000534,,5588,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257057,DYD0000540,DYD0000540,DYD0000540,,7824,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257058,DYD0000552,DYD0000552,Kamal singh wala,Kamal singh wala,5724,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257059,DYD0000558,DYD0000558,Pataree ke Pass Wala,Pataree ke Pass Wala,6552,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257060,DYD0000569,DYD0000569,PURANI ABADI WALA,PURANI ABADI WALA,1959,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
257061,DYD0000581,DYD0000581,DAYARAM WALA,DAYARAM WALA,5137,3,261,True,1,10/14/2020 9:35:38 AM,,,,,,,1
