NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
291033,103_9,103_9,33KV INDUSTRIAL,33KV INDUSTRIAL,290897,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291034,104_1,104_1,33KV BAJAJ TEMPO,33KV BAJAJ TEMPO,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291035,104_10,104_10,33KV KRITI INDUS.,33KV KRITI INDUS.,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291036,104_11,104_11,33KV NICHOLAS,33KV NICHOLAS,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291037,104_12,104_12,33KV RAJSHREE,33KV RAJSHREE,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291038,104_13,104_13,33KV COSMOS LUNAWAT,33KV COSMOS LUNAWAT,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291039,104_2,104_2,33KV PRESTIGE METAL,33KV PRESTIGE METAL,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291040,104_3,104_3,33KV EICHER,33KV EICHER,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291041,104_4,104_4,33KV MANPUR,33KV MANPUR,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291042,104_5,104_5,33KV RAJRATAN,33KV RAJRATAN,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291043,104_6,104_6,33KV L.T.INDUSTRIES,33KV L.T.INDUSTRIES,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291044,104_7,104_7,33KV SAGORE,33KV SAGORE,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291045,104_8,104_8,33KV KINETIC HONDA,33KV KINETIC HONDA,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291046,104_9,104_9,33KV BUS COUPLER,33KV BUS COUPLER,290898,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291047,105_1,105_1,33KV AMZERA,33KV AMZERA,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291048,105_2,105_2,33KV INDUSTRIAL,33KV INDUSTRIAL,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291049,105_3,105_3,33KV DATTIGAON,33KV DATTIGAON,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291050,105_4,105_4,33KV P.H.E.,33KV P.H.E.,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291051,105_5,105_5,33KV PETLAWAD,33KV PETLAWAD,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291052,105_6,105_6,33KV RAJOD,33KV RAJOD,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291053,105_7,105_7,33KV DASAI,33KV DASAI,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291054,105_8,105_8,33KV BHARAT OMAN,33KV BHARAT OMAN,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291055,105_9,105_9,33KV BUS COUPLER,33KV BUS COUPLER,290899,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291056,106_1,106_1,33KV BAGH,33KV BAGH,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291057,106_10,106_10,33KV BUS COUPLER,33KV BUS COUPLER,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291058,106_2,106_2,33KV DEHRI,33KV DEHRI,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291059,106_3,106_3,33KV WATER WORKS,33KV WATER WORKS,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291060,106_4,106_4,33KV BHAWARIYA,33KV BHAWARIYA,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291061,106_5,106_5,33KV DAHI,33KV DAHI,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291062,106_6,106_6,33KV DHOLIYA,33KV DHOLIYA,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291063,106_7,106_7,33KV NISARPUR,33KV NISARPUR,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291064,106_8,106_8,33KV SUSARI,33KV SUSARI,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291065,106_9,106_9,33KV P.H.E.,33KV P.H.E.,290900,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291066,107_1,107_1,33KV NATIONAL STEEL,33KV NATIONAL STEEL,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291067,107_2,107_2,33KV MSP,33KV MSP,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291068,107_3,107_3,33KV INDUSTRIAL,33KV INDUSTRIAL,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291069,107_4,107_4,33KV KESUR-I,33KV KESUR-I,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291070,107_5,107_5,33KV KESUR-II,33KV KESUR-II,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291071,107_6,107_6,33KV NEKPUR,33KV NEKPUR,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291072,107_7,107_7,33KV PANKHEDI,33KV PANKHEDI,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291073,107_8,107_8,33KV BUS COUPLER-I,33KV BUS COUPLER-I,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291074,107_9,107_9,33KV BUS COUPLER-II,33KV BUS COUPLER-II,290901,2,144,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291075,108_1,108_1,33KV THANDLA,33KV THANDLA,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291076,108_2,108_2,33KV JHABUA,33KV JHABUA,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291077,108_3,108_3,33KV INDUSTRIAL,33KV INDUSTRIAL,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291078,108_4,108_4,33KV MEGHNAGAR,33KV MEGHNAGAR,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291079,108_5,108_5,33KV KALYANPURA,33KV KALYANPURA,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291080,108_6,108_6,33KV SR FERRO ALLOY,33KV SR FERRO ALLOY,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291081,108_7,108_7,33KV BUS COUPLER,33KV BUS COUPLER,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291082,108_8,108_8,33KV KAKANWANI,33KV KAKANWANI,290902,2,396,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291083,109_1,109_1,33KV KAROLI,33KV KAROLI,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291084,109_10,109_10,33KV TONKI,33KV TONKI,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291085,109_11,109_11,33KV BUS COUPLER,33KV BUS COUPLER,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291086,109_12,109_12,132KV ULTRATECH,132KV ULTRATECH,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291087,109_2,109_2,33KV SINGHANA,33KV SINGHANA,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291088,109_3,109_3,33KV AJANDA,33KV AJANDA,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291089,109_4,109_4,33KV BAKANER,33KV BAKANER,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291090,109_5,109_5,33KV JEERABAD,33KV JEERABAD,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291091,109_6,109_6,33KV DHARAMPURI,33KV DHARAMPURI,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291092,109_7,109_7,33KV UMARBAN,33KV UMARBAN,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291093,109_8,109_8,33KV D.C.L.,33KV D.C.L.,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291094,109_9,109_9,33KV MANAWAR,33KV MANAWAR,290903,2,390,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291095,110_1,110_1,33KV NISARPUR,33KV NISARPUR,290904,2,455,True,1,5/18/2021 7:16:06 PM,,,,,,,1
291096,110_2,110_2,33KV WATER WORKS,33KV WATER WORKS,290904,2,455,True,1,5/18/2021 7:16:06 PM,,,,,,,1
