NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
77206,GJK0000584,GJK0000584,PUnit Agrwal,PUnit Agrwal,4843,3,176,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77217,GKP0000061,GKP0000061,SOCITY WALA,SOCITY WALA,8277,3,185,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77246,GGK0000491,GGK0000491,Vaibhav Kumar Gitti Mashin,Vaibhav Kumar Gitti Mashin,4566,3,470,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77274,GGK0000636,GGK0000636,Ponga factory magriya,Ponga factory magriya,4566,3,470,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77339,DSI0000577,DSI0000577,NEEMCHOK VALA,NEEMCHOK VALA,8204,3,428,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77354,ELC0000301,ELC0000301,SEV KARKHANE WALA,SEV KARKHANE WALA,7142,3,198,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77355,ELC0000302,ELC0000302,LOVKUSH APPARTMENT BANK WALA,LOVKUSH APPARTMENT BANK WALA,7142,3,198,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77356,ELC0000306,ELC0000306,GOYAL PAINT WALA,GOYAL PAINT WALA,7142,3,198,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77357,ELC0000308,ELC0000308,PILLAYI KARKHANE KE SAMNE,PILLAYI KARKHANE KE SAMNE,7142,3,198,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77358,ELC0000309,ELC0000309,SHANTI TEXTILES WALA,SHANTI TEXTILES WALA,7142,3,198,True,1,10/14/2020 9:35:38 AM,,,,,,,1
77360,ELC0000322,ELC0000322,bindasariya wala,bindasariya wala,5920,3,198,True,1,10/14/2020 9:35:38 AM,,,,,,,1
