NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
7001,HT_0002,HT_0002,11 KV 400 KV FEEDER_3614600,11 KV 400 KV FEEDER_3614600,732,2,358,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7002,HT_0014,HT_0014,11 KV Barufatak DL_3644300,11 KV Barufatak DL_3644300,1191,2,455,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7003,HT_0017,HT_0017,11 KV Bawangaja_3644300,11 KV Bawangaja_3644300,1191,2,455,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7004,HT_0027,HT_0027,11 KV BRG-II From BRG Grid S/S_3424200,11 KV BRG-II From BRG Grid S/S_3424200,1318,2,209,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7005,HT_0036,HT_0036,11 KV Chintaman DL Feeder_3614800,11 KV Chintaman DL Feeder_3614800,733,2,375,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7006,HT_0041,HT_0041,11 KV COLLECTORATE_3524200,11 KV COLLECTORATE_3524200,1501,2,316,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7007,HT_0043,HT_0043,11 KV CT-I_3614900,11 KV CT-I_3614900,1502,2,376,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7008,HT_0044,HT_0044,11 KV Dakachya DLF_3424200,11 KV Dakachya DLF_3424200,1318,2,209,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7009,HT_0051,HT_0051,11 KV DHAMNOD (DL)_3525100,11 KV DHAMNOD (DL)_3525100,1324,2,335,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7010,HT_0060,HT_0060,11 KV DRP DHQ_3365200,11 KV DRP DHQ_3365200,1495,2,140,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7011,HT_0072,HT_0072,11 kv Ghandhisagar Colony_3474200,11 kv Ghandhisagar Colony_3474200,1499,2,250,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7012,HT_0076,HT_0076,11 KV GOLWADI DL_3464600,11 KV GOLWADI DL_3464600,783,2,234,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7013,HT_0085,HT_0085,11 KV IND. SIYA_3364400,11 KV IND. SIYA_3364400,1275,2,86,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7014,HT_0092,HT_0092,11 kv Industrial -old_3474300,11 kv Industrial -old_3474300,1281,2,262,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7015,HT_0101,HT_0101,11 KV Jetpura DL_3634300,11 KV Jetpura DL_3634300,1187,2,403,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7016,HT_0116,HT_0116,11 KV KOHINOOR FEEDER_3424500,11 KV KOHINOOR FEEDER_3424500,781,2,168,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7017,HT_0121,HT_0121,11 KV LOHA MANDI FEEDER_3424500,11 KV LOHA MANDI FEEDER_3424500,781,2,168,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7018,HT_0124,HT_0124,11 KV M.Y.H._3424300,11 KV M.Y.H._3424300,1319,2,157,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7019,HT_0127,HT_0127,11 KV Mahashakati_3614900,11 KV Mahashakati_3614900,1502,2,376,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7020,HT_0128,HT_0128,11 KV Maheshwar(T)_3644800,11 KV Maheshwar(T)_3644800,787,2,491,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7021,HT_0129,HT_0129,11 KV Mahukheda DL_3364900,11 KV Mahukheda DL_3364900,780,2,109,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7022,HT_0133,HT_0133,11 KV MALWA HOUSE FEEDER_3424500,11 KV MALWA HOUSE FEEDER_3424500,781,2,168,True,1,10/14/2020 9:35:03 AM,,,,,,,1
7023,HT_0137,HT_0137,11 KV Mandav DL_3634300,11 KV Mandav DL_3634300,1187,2,403,True,1,10/14/2020 9:35:03 AM,,,,,,,1
