NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
244001,AJG0000052,AJG0000052,Krashnalal wala,Krashnalal wala,4683,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244002,AJG0000059,AJG0000059,Sonar wala,Sonar wala,4683,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244003,AJG0000075,AJG0000075,Shimabai wala,Shimabai wala,8390,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244004,AJG0000084,AJG0000084,Sardar wala,Sardar wala,8390,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244005,AJG0000086,AJG0000086,Nandram wala,Nandram wala,8390,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244006,AJG0000090,AJG0000090,Mahesh wala,Mahesh wala,4683,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244007,AJG0000107,AJG0000107,Jitendra mangilal wala,Jitendra mangilal wala,8402,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244008,AJG0000108,AJG0000108,Fulsingh wala,Fulsingh wala,8402,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244009,AJG0000111,AJG0000111,Mata wala Yashwant,Mata wala Yashwant,8402,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244010,AJG0000117,AJG0000117,Kadwa heera wala,Kadwa heera wala,8402,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244011,AJG0000122,AJG0000122,Patel sahab wala,Patel sahab wala,8406,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244012,AJG0000125,AJG0000125,Raju wala,Raju wala,8406,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244013,AJG0000129,AJG0000129,Bsnl Tower Dodwa,Bsnl Tower Dodwa,3874,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244014,AJG0000131,AJG0000131,Gaon Wala,Gaon Wala,8406,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244015,AJG0000141,AJG0000141,Kalu Fhaliya Kherda,Kalu Fhaliya Kherda,3874,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244016,AJG0000152,AJG0000152,Hirasingh Ke Ghar Ke Pass,Hirasingh Ke Ghar Ke Pass,5858,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244017,AJG0000153,AJG0000153,Chintaram wala,Chintaram wala,5858,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244018,AJG0000155,AJG0000155,Dongar bhai wala,Dongar bhai wala,5858,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244019,AJG0000156,AJG0000156,Sub station wala,Sub station wala,4546,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244020,AJG0000158,AJG0000158,Kadwa wala,Kadwa wala,5858,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244021,AJG0000161,AJG0000161,Aatmaram wala,Aatmaram wala,8407,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244022,AJG0000163,AJG0000163,Gajanand wala,Gajanand wala,8407,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244023,AJG0000165,AJG0000165,Mahesh Mahaveer wala,Mahesh Mahaveer wala,8407,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244024,AJG0000173,AJG0000173,Rajaram wala,Rajaram wala,8406,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244025,AJG0000178,AJG0000178,Onkar wala,Onkar wala,5858,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244026,AJG0000182,AJG0000182,bajar patti anjangaon gaon wala,bajar patti anjangaon gaon wala,4546,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244027,AJG0000197,AJG0000197,Baman Fhalya Wala,Baman Fhalya Wala,5153,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244028,AJG0000199,AJG0000199,Govind Ke Khet,Govind Ke Khet,5153,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
244029,AJG0000209,AJG0000209,Nansingh Wala,Nansingh Wala,5153,3,464,True,1,10/14/2020 9:35:38 AM,,,,,,,1
