NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
267001,KTU0000379,KTU0000379,SURESH BOHRE WALA,SURESH BOHRE WALA,6002,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267002,KTU0000380,KTU0000380,AMKHEDI  JITENDRA RANA WALA,AMKHEDI  JITENDRA RANA WALA,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267003,KTU0000384,KTU0000384,SHARAD WALA GHODI GHAT,SHARAD WALA GHODI GHAT,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267004,KTU0000385,KTU0000385,BAJRANG MARG TOWER WALA,BAJRANG MARG TOWER WALA,5620,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267005,KTU0000397,KTU0000397,JIO TOBER MANDI PARISAR,JIO TOBER MANDI PARISAR,8678,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267006,KTU0000399,KTU0000399,TULSI RAM AMRA JI WALA,TULSI RAM AMRA JI WALA,4336,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267007,KTU0000402,KTU0000402,AJAY PAL SHRI PAL WALA,AJAY PAL SHRI PAL WALA,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267008,KTU0000417,KTU0000417,MASJID WALA,MASJID WALA,8182,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267009,KTU0000431,KTU0000431,DURGA SETH ANUDAN,DURGA SETH ANUDAN,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267010,KTU0000444,KTU0000444,TAN WALA,TAN WALA,5620,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267011,KTU0000454,KTU0000454,PALAS PELES WALA,PALAS PELES WALA,5620,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267012,KTU0000464,KTU0000464,RELIANCE JIO INFOTECH WALA,RELIANCE JIO INFOTECH WALA,5620,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267013,KTU0000465,KTU0000465,RAMOTAR SOLANKY WALA,RAMOTAR SOLANKY WALA,5621,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267014,KTU0000469,KTU0000469,KACHRU VISHNOI WALA,KACHRU VISHNOI WALA,5621,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267015,KTU0000473,KTU0000473,GONDI MOHOLLA BARWAI,GONDI MOHOLLA BARWAI,6001,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267016,KTU0000476,KTU0000476,PATEL MOHOLLA WALA,PATEL MOHOLLA WALA,6001,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267017,KTU0000478,KTU0000478,JIO TOWER KHIRNIKHEDA WALA,JIO TOWER KHIRNIKHEDA WALA,6001,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267018,KTU0000479,KTU0000479,AMAKHEDI  PADAYADEH,AMAKHEDI  PADAYADEH,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267019,KTU0000492,KTU0000492,HUKUM JAT WALA SANNOD OYT,HUKUM JAT WALA SANNOD OYT,4332,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267020,KTU0000494,KTU0000494,VINOD RATHOR WALA,VINOD RATHOR WALA,5837,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267021,KTU0000495,KTU0000495,DURGA PRASAD TIWARI WALA,DURGA PRASAD TIWARI WALA,8178,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267022,KTU0000499,KTU0000499,GUTHAN  CHOK WALA,GUTHAN  CHOK WALA,8178,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267023,KTU0000503,KTU0000503,BHARATSINGH DARVAR WALA,BHARATSINGH DARVAR WALA,6001,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267024,KTU0000504,KTU0000504,GHANSHYAM GURJAR WALA OYT,GHANSHYAM GURJAR WALA OYT,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267025,KTU0000517,KTU0000517,SAMPAT LADDA WALA,SAMPAT LADDA WALA,4336,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267026,KTU0000528,KTU0000528,Narayan bagdiya wala,Narayan bagdiya wala,4336,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267027,KTU0000532,KTU0000532,GANESH KE SAMNE WALA,GANESH KE SAMNE WALA,8178,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267028,KTU0000533,KTU0000533,KISHOR WALA KAY,KISHOR WALA KAY,3206,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267029,KTU0000534,KTU0000534,KAMAL DHUDH WALA,KAMAL DHUDH WALA,5621,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267030,KTU0000537,KTU0000537,RAUO BAI WALA AKY,RAUO BAI WALA AKY,7108,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267031,KTU0000538,KTU0000538,MUKESH KAPADI WALA,MUKESH KAPADI WALA,8181,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267032,KTU0000561,KTU0000561,SUBHASH DUBEY WALA-1,SUBHASH DUBEY WALA-1,8178,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267033,KTU0000564,KTU0000564,GURJAR GAON WALA,GURJAR GAON WALA,4336,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267034,KTU0000565,KTU0000565,BHAROS WALA,BHAROS WALA,4336,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267035,KTU0000569,KTU0000569,AIM FOR SEWA KE PICHE WALA,AIM FOR SEWA KE PICHE WALA,5837,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267036,KTU0000570,KTU0000570,SHARMA JI WALA,SHARMA JI WALA,5837,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267037,KTU0000573,KTU0000573,GONDI MOHALLE WALA,GONDI MOHALLE WALA,5620,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267038,KTU0000575,KTU0000575,BARCHA ROAD WALA,BARCHA ROAD WALA,4336,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267039,KTU0000578,KTU0000578,INDRSINGH WALA ANUDAN,INDRSINGH WALA ANUDAN,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267040,KTU0000583,KTU0000583,GATTA WALA,GATTA WALA,5621,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267041,KTU0000593,KTU0000593,KESHAR WALA,KESHAR WALA,8181,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267042,KTU0000600,KTU0000600,CHAMAR WALA,CHAMAR WALA,5621,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
267043,KTU0000612,KTU0000612,RAJASTHAN WALA OYT,RAJASTHAN WALA OYT,7107,3,102,True,1,10/14/2020 9:35:38 AM,,,,,,,1
