NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
240001,TLT0000319,TLT0000319,JIVANSINGH WALA (OYT),JIVANSINGH WALA (OYT),2344,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240002,TLT0000322,TLT0000322,FAKIRACHAND KHIMA (OYT),FAKIRACHAND KHIMA (OYT),6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240003,TLT0000323,TLT0000323,HIRALAL BALU JI (KAY),HIRALAL BALU JI (KAY),6127,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240004,TLT0000324,TLT0000324,MOHAN BAI NATHU BHIL(KAY),MOHAN BAI NATHU BHIL(KAY),6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240005,TLT0000330,TLT0000330,PARBHU NAGU WALA (OYT),PARBHU NAGU WALA (OYT),6847,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240006,TLT0000334,TLT0000334,JAGDISH BANWERLAL (KAY),JAGDISH BANWERLAL (KAY),2344,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240007,TLT0000335,TLT0000335,dinesh raysing kay,dinesh raysing kay,2344,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240008,TLT0000345,TLT0000345,RAKESH BHANWARLAL (KAY),RAKESH BHANWARLAL (KAY),6848,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240009,TLT0000346,TLT0000346,BOHRA KABRISTAN WALA,BOHRA KABRISTAN WALA,5731,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240010,TLT0000350,TLT0000350,BADRILAL BHERULAL WALA (KAY),BADRILAL BHERULAL WALA (KAY),6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240011,TLT0000352,TLT0000352,saksai wala,saksai wala,8606,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240012,TLT0000361,TLT0000361,SHAMBHULAL GANPAT WALA(ST/SC),SHAMBHULAL GANPAT WALA(ST/SC),6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240013,TLT0000363,TLT0000363,ISHWARLAL BHANVARLAL (KAY),ISHWARLAL BHANVARLAL (KAY),6847,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240014,TLT0000365,TLT0000365,KALE KHA SAKUR KHA WALA (OYT),KALE KHA SAKUR KHA WALA (OYT),6127,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240015,TLT0000366,TLT0000366,RATANSINGH WALA-1,RATANSINGH WALA-1,5731,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240016,TLT0000367,TLT0000367,RAMESH KACHRU WALA(KAY),RAMESH KACHRU WALA(KAY),6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240017,TLT0000368,TLT0000368,JIVAN SINGH KISHANLAL WALA (OYT),JIVAN SINGH KISHANLAL WALA (OYT),5731,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240018,TLT0000370,TLT0000370,RAMCHANDRA BHERA WALA (OYT),RAMCHANDRA BHERA WALA (OYT),3101,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240019,TLT0000373,TLT0000373,Thana wala,Thana wala,5385,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240020,TLT0000375,TLT0000375,ALOTE NAKA NO-1,ALOTE NAKA NO-1,8606,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240021,TLT0000377,TLT0000377,ramjani shah wala,ramjani shah wala,8606,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240022,TLT0000380,TLT0000380,Khedi,Khedi,6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240023,TLT0000388,TLT0000388,BHERU LAMBU WALA,BHERU LAMBU WALA,6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240024,TLT0000395,TLT0000395,GAYRI KUND WALA,GAYRI KUND WALA,5221,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240025,TLT0000401,TLT0000401,KAKRIYA KUVA WALA,KAKRIYA KUVA WALA,5220,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240026,TLT0000409,TLT0000409,gaav wala,gaav wala,8605,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240027,TLT0000415,TLT0000415,bheru tele wala,bheru tele wala,8605,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240028,TLT0000429,TLT0000429,runda wala,runda wala,6849,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240029,TLT0000436,TLT0000436,PATELIYA KUVA WALA,PATELIYA KUVA WALA,3104,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240030,TLT0000443,TLT0000443,RAMGARH GANV WALA,RAMGARH GANV WALA,2346,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240031,TLT0000458,TLT0000458,BAPU WALA,BAPU WALA,3101,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240032,TLT0000462,TLT0000462,NADI WALA,NADI WALA,2172,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240033,TLT0000466,TLT0000466,GOVARDHANLAL BHAGIRATH WALA (OYT),GOVARDHANLAL BHAGIRATH WALA (OYT),2172,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240034,TLT0000471,TLT0000471,DEVILAL KANEHYALAL WALA (OYT),DEVILAL KANEHYALAL WALA (OYT),2169,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240035,TLT0000472,TLT0000472,BAPUSINGH MADHOSINGH WALA (OYT),BAPUSINGH MADHOSINGH WALA (OYT),2172,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240036,TLT0000473,TLT0000473,MATA JI WALA,MATA JI WALA,2169,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240037,TLT0000509,TLT0000509,PATEL WALA,PATEL WALA,6127,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240038,TLT0000515,TLT0000515,JUJHARSINGH LALSINGH (OYT),JUJHARSINGH LALSINGH (OYT),6847,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240039,TLT0000522,TLT0000522,SANKARLAL BHERULAL WALA (KAY),SANKARLAL BHERULAL WALA (KAY),6848,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240040,TLT0000530,TLT0000530,KALA BAI BADRILAL (OYT),KALA BAI BADRILAL (OYT),3113,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240041,TLT0000533,TLT0000533,Nai Aabadi,Nai Aabadi,6849,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240042,TLT0000543,TLT0000543,AAJAD PATEL WALA,AAJAD PATEL WALA,6127,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240043,TLT0000558,TLT0000558,DHATRAVDA DO WALA- 3,DHATRAVDA DO WALA- 3,8605,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240044,TLT0000575,TLT0000575,Rggvvy Gaon Wala,Rggvvy Gaon Wala,2168,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240045,TLT0000577,TLT0000577,PREMSINGH KEDAR SINGH WALA (OYT),PREMSINGH KEDAR SINGH WALA (OYT),2344,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240046,TLT0000588,TLT0000588,RATANLAL CHAMPALAL(OYT),RATANLAL CHAMPALAL(OYT),5220,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240047,TLT0000598,TLT0000598,moidduin wala oyt,moidduin wala oyt,3101,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240048,TLT0000608,TLT0000608,DEVILAL KANEHYALAL(OYT),DEVILAL KANEHYALAL(OYT),8605,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240049,TLT0000610,TLT0000610,LAXMINAARAYAN NANURAM (OYT),LAXMINAARAYAN NANURAM (OYT),5220,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240050,TLT0000619,TLT0000619,JAGDISH RAMCHANDRA SONI (OYT),JAGDISH RAMCHANDRA SONI (OYT),6128,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240051,TLT0000623,TLT0000623,SARDAR SINGH VAKTAWAR SINGH (OYT),SARDAR SINGH VAKTAWAR SINGH (OYT),6847,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240052,TLT0000644,TLT0000644,JIVANLAL CHATRBHUJ WALA (OYT),JIVANLAL CHATRBHUJ WALA (OYT),5220,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240053,TLT0000655,TLT0000655,SHYAMDAS MUKUNDDAS WALA (KAY),SHYAMDAS MUKUNDDAS WALA (KAY),2344,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240054,TLT0000657,TLT0000657,MUNIRA BEE MURTAJA HUSSAIN BOHRA (KAY),MUNIRA BEE MURTAJA HUSSAIN BOHRA (KAY),6847,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240055,TLT0000660,TLT0000660,HIRALAL BADRILAL WALA (KAY),HIRALAL BADRILAL WALA (KAY),5221,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240056,TLT0000662,TLT0000662,mohan puna bhoi,mohan puna bhoi,5731,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240057,TLT0000664,TLT0000664,VAJESINGH ONKARSIGNH (KAY),VAJESINGH ONKARSIGNH (KAY),3104,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240058,TLT0000669,TLT0000669,NANDLAL WALA(KAY),NANDLAL WALA(KAY),2170,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
240059,TLT0000687,TLT0000687,SARTAJ SINGH BAPUSINGH (OYT),SARTAJ SINGH BAPUSINGH (OYT),5220,3,332,True,1,10/14/2020 9:35:38 AM,,,,,,,1
