NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
274001,NWR0000275,NWR0000275,NA,NA,2678,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274002,NWR0000280,NWR0000280,NA,NA,3032,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274003,NWR0000283,NWR0000283,NA,NA,2613,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274004,NWR0000285,NWR0000285,ANUDAN WALA,ANUDAN WALA,8019,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274005,NWR0000292,NWR0000292,NA,NA,3034,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274006,NWR0000295,NWR0000295,NA,NA,2678,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274007,NWR0000297,NWR0000297,NA,NA,2678,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274008,NWR0000301,NWR0000301,NA,NA,8019,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274009,NWR0000305,NWR0000305,NA,NA,8019,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274010,NWR0000306,NWR0000306,NA,NA,2678,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274011,NWR0000324,NWR0000324,VIBHAG WALA,VIBHAG WALA,3031,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274012,NWR0000326,NWR0000326,VIBHAG WALA,VIBHAG WALA,3031,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274013,NWR0000333,NWR0000333,GEETA BAI WALA,GEETA BAI WALA,3031,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274014,NWR0000337,NWR0000337,VIBHAG WALA,VIBHAG WALA,3031,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274015,NWR0000342,NWR0000342,VIBHAG WALA,VIBHAG WALA,3031,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274016,NWR0000358,NWR0000358,NA,NA,3032,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274017,NWR0000362,NWR0000362,VIBHAG WALA,VIBHAG WALA,3031,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274018,NWR0000365,NWR0000365,NA,NA,2678,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274019,NWR0000366,NWR0000366,NA,NA,2679,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274020,NWR0000367,NWR0000367,NA,NA,2676,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
274021,NWR0000370,NWR0000370,NA,NA,8022,3,371,True,1,10/14/2020 9:35:38 AM,,,,,,,1
