NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
136401,MMG0000316,MMG0000316,GOURAV RANDHIWE KE GHAR KE SAMNE WALA,GOURAV RANDHIWE KE GHAR KE SAMNE WALA,6040,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136403,MMG0000327,MMG0000327,YASHRAJ (2),YASHRAJ (2),6040,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136404,MMG0000338,MMG0000338,9010236,9010236,8753,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136405,MMG0000349,MMG0000349,KARNAWAT,KARNAWAT,8752,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136406,MMG0000351,MMG0000351,MADHUR CORPETER,MADHUR CORPETER,8752,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136408,MMG0000360,MMG0000360,MILIND MENOR (2),MILIND MENOR (2),8752,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136409,MMG0000364,MMG0000364,SHRIVARDHAN COMPLEX (1),SHRIVARDHAN COMPLEX (1),8752,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136410,MMG0000374,MMG0000374,INDORE CENTER,INDORE CENTER,6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136411,MMG0000381,MMG0000381,SHRI KRISHNA CHAMBER,SHRI KRISHNA CHAMBER,6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136412,MMG0000384,MMG0000384,BUILDERS COLONY,BUILDERS COLONY,6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136413,MMG0000390,MMG0000390,AGRWAL HOUSE (2),AGRWAL HOUSE (2),6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136414,MMG0000398,MMG0000398,YASHWANT PLAZA (4),YASHWANT PLAZA (4),6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136415,MMG0000401,MMG0000401,S.P.OFFICE ATM,S.P.OFFICE ATM,6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136416,MMG0000408,MMG0000408,SURYA APP.,SURYA APP.,6727,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136417,MMG0000414,MMG0000414,KANCHANBAG GATE KABRISHTAN DEWALL,KANCHANBAG GATE KABRISHTAN DEWALL,6042,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136418,MMG0000418,MMG0000418,HOTEL SANTUR,HOTEL SANTUR,6042,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136419,MMG0000421,MMG0000421,53 KANCHANBAG,53 KANCHANBAG,6042,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136422,MMG0000437,MMG0000437,SURYA HOTEL KE SAMNE A SQURE,SURYA HOTEL KE SAMNE A SQURE,6042,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136423,MMG0000447,MMG0000447,VICTORY CHEMBER,VICTORY CHEMBER,6042,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136425,MMG0000449,MMG0000449,ALANKAR CHAMBER,ALANKAR CHAMBER,6042,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136427,MMG0000456,MMG0000456,GEETA BHAWAN SAMADHI,GEETA BHAWAN SAMADHI,6041,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136428,MMG0000460,MMG0000460,RAMA BHAWAN,RAMA BHAWAN,6041,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136429,MMG0000465,MMG0000465,ANAND APPARTMENT,ANAND APPARTMENT,6041,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136430,MMG0000479,MMG0000479,SANCHI POINT,SANCHI POINT,5659,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136433,MMG0000512,MMG0000512,JHUI PLAZA  (2),JHUI PLAZA  (2),6193,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136435,MMG0000519,MMG0000519,NAV REGENCY,NAV REGENCY,5659,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136436,MMG0000527,MMG0000527,GOLDSTAR,GOLDSTAR,6192,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136437,MMG0000528,MMG0000528,PREMSHANTIVILLA,PREMSHANTIVILLA,6192,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136438,MMG0000529,MMG0000529,SOLITARE,SOLITARE,6192,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136439,MMG0000533,MMG0000533,GREEN PARK COLONY KE PASS,GREEN PARK COLONY KE PASS,8753,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136440,MMG0000539,MMG0000539,SHEKHAR GRANT,SHEKHAR GRANT,6196,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136441,MMG0000544,MMG0000544,GWALI DHARAM SHALA PAISHAB GHAR KE PASS,GWALI DHARAM SHALA PAISHAB GHAR KE PASS,5943,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136442,MMG0000551,MMG0000551,RAVINDRA NAGAR BAGICHA,RAVINDRA NAGAR BAGICHA,5943,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136443,MMG0000552,MMG0000552,DEVI INDRA NAGAR KE CORNER WALA,DEVI INDRA NAGAR KE CORNER WALA,5943,3,156,True,1,10/14/2020 9:35:38 AM,,,,,,,1
136450,MML0000048,MML0000048,SHOPPING MARKET BAJRANG NAGAR,SHOPPING MARKET BAJRANG NAGAR,7135,3,200,True,1,10/14/2020 9:35:38 AM,,,,,,,1
