NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
285001,SSS0001443,SSS0001443,PRIYA SARDA,PRIYA SARDA,7978,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285002,SSS0001447,SSS0001447,GANPAT CHIMANLAL,GANPAT CHIMANLAL,5238,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285003,SSS0001457,SSS0001457,GAON BPL,GAON BPL,7985,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285004,SSS0001464,SSS0001464,INDORE WALE 2,INDORE WALE 2,7944,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285005,SSS0001465,SSS0001465,PATWARIWALA,PATWARIWALA,7981,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285006,SSS0001472,SSS0001472,Alnkar Wala,Alnkar Wala,5238,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285007,SSS0001477,SSS0001477,Ghasiram Wala,Ghasiram Wala,5238,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285008,SSS0001478,SSS0001478,Bharat Singh Wala,Bharat Singh Wala,5238,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285009,SSS0001498,SSS0001498,Tolaram Hatesingh Wala,Tolaram Hatesingh Wala,2430,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285010,SSS0001510,SSS0001510,Padam Singh Wala,Padam Singh Wala,2430,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
285011,SSS0001511,SSS0001511,Ramchandra Pahalwan Wala,Ramchandra Pahalwan Wala,2430,3,384,True,1,10/14/2020 9:35:38 AM,,,,,,,1
