NetworkLookup_TblRefID,Network_Code,Network_RAPDRPCode,Network_Name,Network_Address,HigherNetwork_ID,NetworkHierarchy_TblRefID,OrganisationLookup_TblRefID,IsActiveStatus,EntryUserCode,EntryDateTime,EntryLoginCode,UpdateLoginCode,UpdateUserCode,UpdateDateTime,Network_NIC_Code,Network_PFC_Code,SUPPLY_VTG_TblRefID
234001,UPL0000303,UPL0000303,GAOW WALI GARGADIYA (DP No. 22),GAOW WALI GARGADIYA (DP No. 22),6121,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234002,UPL0000314,UPL0000314,DHARMSHALA wala,DHARMSHALA wala,1753,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234003,UPL0000523,UPL0000523,JAGDISH LAXMINARAYAN (DP NO.14),JAGDISH LAXMINARAYAN (DP NO.14),2335,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234004,UPL0000529,UPL0000529,JAGDISH BAGDIRAM  WALI OYT (DP No. 8),JAGDISH BAGDIRAM  WALI OYT (DP No. 8),2153,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234005,UPL0000530,UPL0000530,HIRA SINGH  WALI (DP NO.40),HIRA SINGH  WALI (DP NO.40),2289,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234006,UPL0000531,UPL0000531,RAMCHNDRA GHATI (DP NO.17),RAMCHNDRA GHATI (DP NO.17),2335,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234007,UPL0000541,UPL0000541,KALABAI RADHESHYAM (DP No. 9),KALABAI RADHESHYAM (DP No. 9),7905,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234008,UPL0000545,UPL0000545,NAGESHWER BANKAT LAL (DP NO.12),NAGESHWER BANKAT LAL (DP NO.12),2335,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234009,UPL0000553,UPL0000553,BHUWANILAL GANGARAM WALI OYT (DP NO.2),BHUWANILAL GANGARAM WALI OYT (DP NO.2),2155,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
234010,UPL0000557,UPL0000557,ISHWAR LAL WALA (DP NO.26),ISHWAR LAL WALA (DP NO.26),2335,3,326,True,1,10/14/2020 9:35:38 AM,,,,,,,1
